domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
Pancake,8,2,"6.0, 0.0, 2.0, 5.0, 3.0, 1.0, 7.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,3045,559
Pancake,8,2,"6.0, 0.0, 2.0, 5.0, 3.0, 1.0, 7.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,334,56
Pancake,8,2,"6.0, 0.0, 2.0, 5.0, 3.0, 1.0, 7.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,16,408,69
Pancake,8,2,"6.0, 0.0, 2.0, 5.0, 3.0, 1.0, 7.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,16,402,68
Pancake,8,2,"6.0, 0.0, 2.0, 5.0, 3.0, 1.0, 7.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,17,285,48
Pancake,8,2,"6.0, 0.0, 2.0, 5.0, 3.0, 1.0, 7.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,17,273,46
Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,8,984,170
Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,180,30
Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,13,831,146
Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,17,476,82
Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,16,355,61
Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,16,360,62
Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,16,366,63
Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,16,384,66
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,3249,594
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,983,183
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,16,816,147
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,15,1146,211
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,21,577,104
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,21,569,103
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,21,557,102
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,21,611,115
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,21,635,121
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,21,654,124
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,21,668,127
Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",12,21,671,128
Pancake,8,5,"7.0, 2.0, 0.0, 4.0, 5.0, 1.0, 3.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,8,186,31
Pancake,8,5,"7.0, 2.0, 0.0, 4.0, 5.0, 1.0, 3.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,1016,179
Pancake,8,5,"7.0, 2.0, 0.0, 4.0, 5.0, 1.0, 3.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,12,109,18
Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,7,157,26
Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,7,290,49
Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,12,287,49
Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,12,340,58
Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,20,280,48
Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,20,280,48
Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,20,286,49
Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,20,302,52
Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,2515,441
Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,657,115
Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,14,404,68
Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,14,399,68
Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,18,425,73
Pancake,8,7,"3.0, 4.0, 0.0, 5.0, 6.0, 7.0, 2.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,18,442,76
Pancake,8,8,"7.0, 5.0, 1.0, 4.0, 3.0, 2.0, 6.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,7,105,18
Pancake,8,8,"7.0, 5.0, 1.0, 4.0, 3.0, 2.0, 6.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,7,55,9
Pancake,8,8,"7.0, 5.0, 1.0, 4.0, 3.0, 2.0, 6.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,7,43,7
Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,8842,1784
Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,13,3264,569
Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,13,1056,185
Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,20,882,157
Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,20,497,86
Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,20,469,81
Pancake,8,9,"5.0, 1.0, 6.0, 3.0, 7.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,20,397,68
Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,5222,1057
Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,1656,299
Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,9,1116,199
Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,17,644,111
Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,17,539,95
Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,17,442,80
Pancake,8,10,"7.0, 1.0, 6.0, 2.0, 4.0, 0.0, 5.0, 3.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,20,428,77
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,3603,684
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,14,2061,374
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,16,540,95
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,18,369,64
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,18,380,66
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,18,380,67
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,18,496,89
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,18,495,90
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,18,509,94
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,18,627,117
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,18,656,124
Pancake,8,11,"3.0, 6.0, 1.0, 7.0, 5.0, 2.0, 0.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",12,18,667,126
Pancake,8,12,"6.0, 2.0, 5.0, 3.0, 4.0, 7.0, 0.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,2652,493
Pancake,8,12,"6.0, 2.0, 5.0, 3.0, 4.0, 7.0, 0.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,11,1794,320
Pancake,8,12,"6.0, 2.0, 5.0, 3.0, 4.0, 7.0, 0.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,16,519,89
Pancake,8,12,"6.0, 2.0, 5.0, 3.0, 4.0, 7.0, 0.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,16,203,34
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,3076,563
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,11,348,59
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,15,396,67
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,15,378,64
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,15,395,67
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,15,434,74
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,15,498,85
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,15,526,90
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,15,585,101
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,15,630,109
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,15,706,125
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",12,15,769,137
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",13,15,824,148
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",14,15,878,158
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",15,35,929,168
Pancake,8,13,"1.0, 4.0, 7.0, 6.0, 0.0, 3.0, 5.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",16,35,923,167
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,813,139
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,190,32
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,10,157,27
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,10,216,37
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,10,216,37
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,10,234,40
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,10,228,39
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,18,187,32
Pancake,8,14,"3.0, 7.0, 6.0, 1.0, 5.0, 4.0, 0.0, 2.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,18,182,31
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,3357,609
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,4523,824
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,17,1106,194
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,21,912,165
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,21,848,156
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,21,727,134
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,21,735,136
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,17,776,145
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,21,754,143
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,21,752,143
Pancake,8,15,"3.0, 4.0, 6.0, 1.0, 5.0, 7.0, 2.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,21,709,135
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,9233,1876
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,3646,659
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,16,650,112
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,17,3813,693
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,23,798,141
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,23,829,145
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,23,703,123
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,23,623,108
Pancake,8,16,"2.0, 1.0, 7.0, 3.0, 6.0, 0.0, 5.0, 4.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,23,554,95
Pancake,8,17,"0.0, 2.0, 6.0, 4.0, 3.0, 7.0, 5.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,2939,532
Pancake,8,17,"0.0, 2.0, 6.0, 4.0, 3.0, 7.0, 5.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,1107,191
Pancake,8,17,"0.0, 2.0, 6.0, 4.0, 3.0, 7.0, 5.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,14,1687,295
Pancake,8,17,"0.0, 2.0, 6.0, 4.0, 3.0, 7.0, 5.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,18,909,157
Pancake,8,17,"0.0, 2.0, 6.0, 4.0, 3.0, 7.0, 5.0, 1.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,22,1233,215
