domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",20,47,11323,1408
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",21,40,11147,1388
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",22,47,11376,1415
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",23,40,11193,1394
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",24,47,11442,1423
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",25,47,11500,1430
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",26,47,11547,1436
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",27,47,11590,1442
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",28,47,11671,1452
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",29,40,11490,1431
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",30,47,11737,1460
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",31,47,11737,1460
Pancake,11,1,"6.0, 0.0, 8.0, 2.0, 1.0, 5.0, 3.0, 4.0, 9.0, 7.0, 10.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",32,47,11876,1477
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,16,758720,97146
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,16,138268,16202
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,24,52230,6300
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,28,57441,6938
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,34,57074,6961
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,31,43601,5303
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,31,52291,6538
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,31,61133,7675
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,31,52707,6480
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,36,36572,4475
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,36,36980,4538
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",12,38,43253,5334
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",13,35,68523,8539
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",14,44,52360,6483
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",15,31,77732,9753
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",16,44,67222,8450
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",17,40,78910,10027
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",18,52,84069,10696
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",19,42,77276,9804
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",20,52,86255,10984
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",21,63,92597,11821
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",22,42,78129,9912
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",23,42,76873,9748
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",24,42,77218,9793
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",25,52,79047,10014
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",26,42,77233,9783
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",27,42,77655,9837
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",28,63,87689,11148
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",29,42,76764,9730
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",30,52,83996,10657
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",31,63,89814,11434
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",32,63,90991,11584
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",33,42,76411,9677
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",34,42,77285,9786
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",35,52,84421,10719
Pancake,11,2,"7.0, 10.0, 3.0, 2.0, 8.0, 4.0, 1.0, 5.0, 9.0, 0.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",36,42,75776,9592
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,14,844315,107593
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,17,30431,3677
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,24,19707,2339
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,28,16090,1979
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,28,17710,2230
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,36,12784,1516
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,45,16484,1980
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,45,26126,3169
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,44,29567,3647
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,44,29359,3650
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,44,29563,3684
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",12,46,30368,3783
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",13,46,30346,3785
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",14,44,28935,3609
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",15,44,29569,3689
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",16,44,30617,3823
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",17,44,29796,3704
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",18,44,29817,3709
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",19,44,31307,3908
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",20,44,32671,4073
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",21,44,32227,4022
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",22,44,32952,4108
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",23,44,33024,4117
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",24,44,29296,3667
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",25,44,29419,3682
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",26,44,29490,3689
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",27,44,29456,3687
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",28,44,29626,3704
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",29,44,29539,3694
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",30,44,29638,3707
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",31,44,29389,3677
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",32,44,29406,3679
Pancake,11,3,"2.0, 1.0, 0.0, 5.0, 9.0, 7.0, 6.0, 8.0, 4.0, 10.0, 3.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",33,44,29694,3712
Pancake,11,4,"2.0, 10.0, 3.0, 8.0, 1.0, 7.0, 9.0, 4.0, 0.0, 6.0, 5.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,13,229512,27821
Pancake,11,4,"2.0, 10.0, 3.0, 8.0, 1.0, 7.0, 9.0, 4.0, 0.0, 6.0, 5.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,17,60802,7059
Pancake,11,4,"2.0, 10.0, 3.0, 8.0, 1.0, 7.0, 9.0, 4.0, 0.0, 6.0, 5.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,17,45241,5383
Pancake,11,4,"2.0, 10.0, 3.0, 8.0, 1.0, 7.0, 9.0, 4.0, 0.0, 6.0, 5.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,26,26679,3214
