domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
Pancake,13,1,"1.0, 6.0, 10.0, 9.0, 5.0, 8.0, 4.0, 2.0, 3.0, 7.0, 0.0, 12.0, 11.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8500000000000008,15,832,76
Pancake,13,1,"1.0, 6.0, 10.0, 9.0, 5.0, 8.0, 4.0, 2.0, 3.0, 7.0, 0.0, 12.0, 11.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9000000000000008,15,832,76
Pancake,13,1,"1.0, 6.0, 10.0, 9.0, 5.0, 8.0, 4.0, 2.0, 3.0, 7.0, 0.0, 12.0, 11.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9500000000000008,15,832,76
Pancake,13,1,"1.0, 6.0, 10.0, 9.0, 5.0, 8.0, 4.0, 2.0, 3.0, 7.0, 0.0, 12.0, 11.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2.000000000000001,14,221,20
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,14,16071,1506
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,14,16071,1506
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,14,9933,925
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1500000000000001,14,2721,251
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,14,1004,92
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,14,572,52
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000003,14,572,52
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,14,320,29
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,14,298,27
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,14,298,27
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6000000000000005,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6500000000000006,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7000000000000006,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7500000000000007,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8000000000000007,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8500000000000008,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9000000000000008,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9500000000000008,14,232,21
Pancake,13,2,"7.0, 3.0, 12.0, 4.0, 0.0, 1.0, 11.0, 9.0, 6.0, 10.0, 8.0, 5.0, 2.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2.000000000000001,16,243,22
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,12,342,31
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,12,342,31
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,12,342,31
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1500000000000001,12,166,15
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,12,166,15
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,12,155,14
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000003,12,155,14
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,12,144,13
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,12,144,13
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,12,144,13
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6000000000000005,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6500000000000006,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7000000000000006,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7500000000000007,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8000000000000007,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8500000000000008,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9000000000000008,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9500000000000008,12,133,12
Pancake,13,3,"2.0, 5.0, 9.0, 3.0, 1.0, 0.0, 4.0, 6.0, 10.0, 11.0, 7.0, 12.0, 8.0, ","12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2.000000000000001,12,133,12
