domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,11,181,18
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,11,181,18
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,11,181,18
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1500000000000001,11,181,18
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,11,141,14
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,11,141,14
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000003,11,141,14
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,11,141,14
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,11,141,14
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,11,141,14
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6000000000000005,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6500000000000006,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7000000000000006,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7500000000000007,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8000000000000007,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8500000000000008,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9000000000000008,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9500000000000008,11,121,12
Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2.000000000000001,11,121,12
Pancake,12,2,"3.0, 5.0, 0.0, 10.0, 8.0, 9.0, 7.0, 4.0, 2.0, 1.0, 6.0, 11.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,12,2101,213
Pancake,12,2,"3.0, 5.0, 0.0, 10.0, 8.0, 9.0, 7.0, 4.0, 2.0, 1.0, 6.0, 11.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,12,2101,213
Pancake,12,2,"3.0, 5.0, 0.0, 10.0, 8.0, 9.0, 7.0, 4.0, 2.0, 1.0, 6.0, 11.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,12,2101,213
