domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1500000000000001,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000003,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,10,208,23
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6000000000000005,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6500000000000006,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7000000000000006,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7500000000000007,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8000000000000007,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8500000000000008,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9000000000000008,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9500000000000008,11,163,18
Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2.000000000000001,11,154,17
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,11,635,71
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,11,635,71
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,11,635,71
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1500000000000001,11,635,71
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,11,625,70
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,11,388,43
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000003,11,388,43
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,12,280,31
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,12,235,26
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,12,235,26
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6000000000000005,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6500000000000006,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7000000000000006,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7500000000000007,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8000000000000007,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8500000000000008,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9000000000000008,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9500000000000008,12,217,24
Pancake,11,2,"2.0, 4.0, 10.0, 8.0, 3.0, 1.0, 7.0, 5.0, 6.0, 0.0, 9.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2.000000000000001,12,244,27
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,10,198,22
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,10,198,22
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,10,198,22
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1500000000000001,10,198,22
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,10,198,22
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,10,180,20
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000003,10,180,20
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,10,180,20
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,10,180,20
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,10,180,20
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,12,512,57
Pancake,11,3,"2.0, 1.0, 8.0, 10.0, 0.0, 4.0, 5.0, 9.0, 7.0, 3.0, 6.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,12,512,57
