domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,11,369,46
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,11,369,46
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,11,369,46
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1500000000000001,11,273,34
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,11,241,30
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,12,244,31
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000003,12,244,31
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,12,244,31
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,12,244,31
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,12,244,31
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6000000000000005,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6500000000000006,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7000000000000006,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7500000000000007,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8000000000000007,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8500000000000008,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9000000000000008,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9500000000000008,13,137,17
Pancake,10,1,"0.0, 4.0, 6.0, 8.0, 3.0, 5.0, 2.0, 9.0, 7.0, 1.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2.000000000000001,13,129,16
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,11,2214,284
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,11,2214,284
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,11,2214,284
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1500000000000001,11,1082,138
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,11,388,49
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,11,272,34
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000003,11,272,34
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,11,169,21
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,11,169,21
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,11,169,21
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6000000000000005,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6500000000000006,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7000000000000006,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7500000000000007,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8000000000000007,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8500000000000008,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9000000000000008,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.9500000000000008,11,145,18
Pancake,10,2,"2.0, 9.0, 6.0, 4.0, 1.0, 5.0, 3.0, 7.0, 8.0, 0.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2.000000000000001,11,105,13
Pancake,10,3,"8.0, 6.0, 3.0, 4.0, 0.0, 5.0, 9.0, 2.0, 1.0, 7.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,10,1558,198
Pancake,10,3,"8.0, 6.0, 3.0, 4.0, 0.0, 5.0, 9.0, 2.0, 1.0, 7.0, ","9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,10,1558,198
