domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,15,24825,4648
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,17,13012,2229
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,17,8723,1432
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",10,17,11950,1940
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",11,17,11899,1937
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",12,19,12666,2033
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",13,19,12666,2033
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",14,15,16160,2598
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",15,23,15636,2519
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",16,23,12346,1952
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",17,23,12346,1952
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",18,21,9511,1516
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",19,21,9511,1516
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",20,19,8792,1389
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",21,19,8792,1389
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",22,19,8452,1335
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",23,19,8452,1335
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",24,19,8297,1307
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",25,19,8297,1307
topSpin,9,2,"5.0, 1.0, 8.0, 4.0, 6.0, 0.0, 3.0, 2.0, 7.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",26,19,8284,1305
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,10,36616,14520
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,10,8501,2109
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,10,4281,873
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,10,1346,218
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,10,747,110
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,10,315,45
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,10,315,45
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,10,511,77
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,10,511,77
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",10,14,536,82
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",11,14,536,82
topSpin,9,3,"5.0, 3.0, 2.0, 4.0, 1.0, 6.0, 0.0, 7.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",12,14,268,38
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,14,232003,146790
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,14,121196,46847
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,14,76859,23853
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,14,31815,6646
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,14,16280,3114
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,14,9150,1583
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,14,9366,1615
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,14,1887,300
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,14,1887,300
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",10,14,2043,313
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",11,14,2043,313
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",12,16,2601,405
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",13,16,2601,405
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",14,16,1726,262
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",15,16,1726,262
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",16,18,1755,258
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",17,18,1755,258
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",18,16,1682,248
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",19,16,1682,248
topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",20,16,1650,244
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,16,330447,267845
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,16,248180,128915
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,16,184266,75145
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,16,99374,24185
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,16,141994,34584
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,18,79171,17385
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,18,49670,9920
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,18,38348,7116
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,18,19030,3338
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",10,18,23220,4023
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",11,18,21693,3748
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",12,18,14964,2431
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",13,18,14957,2429
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",14,18,11429,1821
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",15,18,11429,1821
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",16,18,10211,1597
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",17,18,10211,1597
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",18,18,8470,1307
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",19,18,8470,1307
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",20,18,6682,1030
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",21,18,6682,1030
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",22,18,7350,1136
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",23,18,7350,1136
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",24,18,6566,1011
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",25,18,6566,1011
topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",26,18,6551,1009
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,9,19740,7119
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,9,4797,1161
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,9,3211,657
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,9,2724,466
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,9,2650,447
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,9,1781,288
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,9,1787,287
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,9,1175,177
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,9,1175,177
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",10,9,1214,180
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",11,9,1204,179
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",12,15,926,136
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",13,15,801,116
topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",14,15,658,93
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,11,65802,28994
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,11,18234,5069
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,11,8570,1906
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,11,1858,296
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,11,783,116
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,11,450,64
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,11,450,64
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,11,574,85
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,11,741,112
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",10,17,1361,204
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",11,17,1361,204
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",12,17,1561,228
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",13,17,1561,228
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",14,19,2364,350
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",15,19,2364,350
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",16,19,2951,435
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",17,19,2951,435
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",18,23,1774,259
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",19,23,1774,259
topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",20,23,1725,250
topSpin,9,8,"7.0, 6.0, 3.0, 2.0, 8.0, 0.0, 5.0, 4.0, 1.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,13,169516,94368
topSpin,9,8,"7.0, 6.0, 3.0, 2.0, 8.0, 0.0, 5.0, 4.0, 1.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,13,72529,24139
topSpin,9,8,"7.0, 6.0, 3.0, 2.0, 8.0, 0.0, 5.0, 4.0, 1.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,13,40119,10995
topSpin,9,8,"7.0, 6.0, 3.0, 2.0, 8.0, 0.0, 5.0, 4.0, 1.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,13,12677,2381
topSpin,9,8,"7.0, 6.0, 3.0, 2.0, 8.0, 0.0, 5.0, 4.0, 1.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,13,8015,1381
topSpin,9,8,"7.0, 6.0, 3.0, 2.0, 8.0, 0.0, 5.0, 4.0, 1.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,13,4094,690
topSpin,9,8,"7.0, 6.0, 3.0, 2.0, 8.0, 0.0, 5.0, 4.0, 1.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,13,4123,695
