,domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes,sol / c*,expanded_star
23,Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,16,360,62,2.0,0.36470588235294116
24,Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,16,366,63,2.0,0.37058823529411766
25,Pancake,8,3,"3.0, 4.0, 1.0, 2.0, 6.0, 7.0, 5.0, 0.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,16,384,66,2.0,0.38823529411764707
26,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,3249,594,1.0,1.0
27,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,983,183,1.3333333333333333,0.30808080808080807
28,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,16,816,147,1.7777777777777777,0.2474747474747475
29,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,15,1146,211,1.6666666666666667,0.3552188552188552
30,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,21,577,104,2.3333333333333335,0.1750841750841751
31,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,21,569,103,2.3333333333333335,0.1734006734006734
32,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,21,557,102,2.3333333333333335,0.1717171717171717
33,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,21,611,115,2.3333333333333335,0.1936026936026936
34,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,21,635,121,2.3333333333333335,0.2037037037037037
35,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",10,21,654,124,2.3333333333333335,0.20875420875420875
36,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",11,21,668,127,2.3333333333333335,0.2138047138047138
37,Pancake,8,4,"3.0, 2.0, 4.0, 7.0, 1.0, 0.0, 5.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",12,21,671,128,2.3333333333333335,0.21548821548821548
38,Pancake,8,5,"7.0, 2.0, 0.0, 4.0, 5.0, 1.0, 3.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,8,186,31,1.0,1.0
39,Pancake,8,5,"7.0, 2.0, 0.0, 4.0, 5.0, 1.0, 3.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,1016,179,1.25,5.774193548387097
40,Pancake,8,5,"7.0, 2.0, 0.0, 4.0, 5.0, 1.0, 3.0, 6.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,12,109,18,1.5,0.5806451612903226
41,Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,7,157,26,1.0,1.0
42,Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,7,290,49,1.0,1.8846153846153846
43,Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,12,287,49,1.7142857142857142,1.8846153846153846
44,Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,12,340,58,1.7142857142857142,2.230769230769231
45,Pancake,8,6,"6.0, 5.0, 1.0, 0.0, 3.0, 4.0, 2.0, 7.0, ","7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,20,280,48,2.857142857142857,1.8461538461538463
