,domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes,sol / c*,expanded_star
0,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,15,14533,1232,1.0,1.0
1,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,15,14533,1232,1.0,1.0
2,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,15,7674,649,1.0,0.5267857142857143
3,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.15,15,3619,305,1.0,0.24756493506493507
4,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,15,504,42,1.0,0.03409090909090909
5,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,15,349,29,1.0,0.02353896103896104
6,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000005,15,349,29,1.0,0.02353896103896104
7,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,16,7537,638,1.0666666666666667,0.5178571428571429
8,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,16,3713,314,1.0666666666666667,0.25487012987012986
9,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,16,3782,319,1.0666666666666667,0.25892857142857145
10,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,17,1782,150,1.1333333333333333,0.12175324675324675
11,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5500000000000005,17,1782,150,1.1333333333333333,0.12175324675324675
12,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6000000000000003,17,956,80,1.1333333333333333,0.06493506493506493
13,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.6500000000000006,17,956,80,1.1333333333333333,0.06493506493506493
14,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7000000000000006,17,872,73,1.1333333333333333,0.05925324675324675
15,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.7500000000000009,17,872,73,1.1333333333333333,0.05925324675324675
16,Pancake,14,1,"1.0, 10.0, 11.0, 4.0, 8.0, 12.0, 6.0, 3.0, 5.0, 7.0, 0.0, 2.0, 9.0, 13.0, ","13.0, 12.0, 11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.8000000000000007,17,872,73,1.1333333333333333,0.05925324675324675
