,domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes,sol / c*,expanded_star
14,Pancake,7,3,"2.0, 4.0, 0.0, 1.0, 6.0, 3.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,11,157,32,1.2222222222222223,0.10702341137123746
15,Pancake,7,3,"2.0, 4.0, 0.0, 1.0, 6.0, 3.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,11,51,10,1.2222222222222223,0.033444816053511704
16,Pancake,7,4,"2.0, 4.0, 6.0, 0.0, 3.0, 1.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,8,404,83,1.0,1.0
17,Pancake,7,4,"2.0, 4.0, 6.0, 0.0, 3.0, 1.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,12,2664,640,1.5,7.710843373493976
18,Pancake,7,4,"2.0, 4.0, 6.0, 0.0, 3.0, 1.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,15,681,147,1.875,1.7710843373493976
19,Pancake,7,4,"2.0, 4.0, 6.0, 0.0, 3.0, 1.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,15,273,57,1.875,0.6867469879518072
20,Pancake,7,4,"2.0, 4.0, 6.0, 0.0, 3.0, 1.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,15,180,37,1.875,0.4457831325301205
21,Pancake,7,4,"2.0, 4.0, 6.0, 0.0, 3.0, 1.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,15,175,36,1.875,0.43373493975903615
22,Pancake,7,5,"5.0, 6.0, 3.0, 4.0, 2.0, 0.0, 1.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,7,170,35,1.0,1.0
23,Pancake,7,5,"5.0, 6.0, 3.0, 4.0, 2.0, 0.0, 1.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,195,40,1.4285714285714286,1.1428571428571428
24,Pancake,7,5,"5.0, 6.0, 3.0, 4.0, 2.0, 0.0, 1.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,10,151,31,1.4285714285714286,0.8857142857142857
25,Pancake,7,5,"5.0, 6.0, 3.0, 4.0, 2.0, 0.0, 1.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,14,129,26,2.0,0.7428571428571429
26,Pancake,7,6,"3.0, 1.0, 6.0, 4.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,11,2756,732,1.0,1.0
27,Pancake,7,6,"3.0, 1.0, 6.0, 4.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,11,1503,331,1.0,0.4521857923497268
28,Pancake,7,6,"3.0, 1.0, 6.0, 4.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,15,563,122,1.3636363636363635,0.16666666666666666
29,Pancake,7,6,"3.0, 1.0, 6.0, 4.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,15,250,52,1.3636363636363635,0.07103825136612021
30,Pancake,7,6,"3.0, 1.0, 6.0, 4.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,15,364,77,1.3636363636363635,0.1051912568306011
31,Pancake,7,6,"3.0, 1.0, 6.0, 4.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,15,328,69,1.3636363636363635,0.0942622950819672
32,Pancake,7,6,"3.0, 1.0, 6.0, 4.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,17,248,52,1.5454545454545454,0.07103825136612021
33,Pancake,7,6,"3.0, 1.0, 6.0, 4.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,17,243,51,1.5454545454545454,0.06967213114754098
34,Pancake,7,7,"3.0, 6.0, 1.0, 4.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,1149,259,1.0,1.0
35,Pancake,7,7,"3.0, 6.0, 1.0, 4.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,179,36,1.0,0.138996138996139
36,Pancake,7,7,"3.0, 6.0, 1.0, 4.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,10,215,44,1.0,0.16988416988416988
37,Pancake,7,7,"3.0, 6.0, 1.0, 4.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,10,260,54,1.0,0.2084942084942085
38,Pancake,7,7,"3.0, 6.0, 1.0, 4.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,14,233,48,1.4,0.18532818532818532
39,Pancake,7,7,"3.0, 6.0, 1.0, 4.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,14,168,35,1.4,0.13513513513513514
40,Pancake,7,8,"0.0, 5.0, 3.0, 2.0, 1.0, 4.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,553,119,1.0,1.0
41,Pancake,7,8,"0.0, 5.0, 3.0, 2.0, 1.0, 4.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,11,284,58,1.2222222222222223,0.48739495798319327
42,Pancake,7,8,"0.0, 5.0, 3.0, 2.0, 1.0, 4.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,11,148,30,1.2222222222222223,0.25210084033613445
43,Pancake,7,8,"0.0, 5.0, 3.0, 2.0, 1.0, 4.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,11,84,17,1.2222222222222223,0.14285714285714285
44,Pancake,7,9,"5.0, 0.0, 3.0, 2.0, 6.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,1067,240,1.0,1.0
45,Pancake,7,9,"5.0, 0.0, 3.0, 2.0, 6.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,131,26,1.0,0.10833333333333334
46,Pancake,7,9,"5.0, 0.0, 3.0, 2.0, 6.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,12,114,23,1.2,0.09583333333333334
47,Pancake,7,9,"5.0, 0.0, 3.0, 2.0, 6.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,12,109,22,1.2,0.09166666666666666
48,Pancake,7,10,"1.0, 3.0, 4.0, 6.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,550,116,1.0,1.0
49,Pancake,7,10,"1.0, 3.0, 4.0, 6.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,749,160,1.0,1.3793103448275863
50,Pancake,7,10,"1.0, 3.0, 4.0, 6.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,13,312,65,1.4444444444444444,0.5603448275862069
51,Pancake,7,10,"1.0, 3.0, 4.0, 6.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,16,621,134,1.7777777777777777,1.1551724137931034
52,Pancake,7,10,"1.0, 3.0, 4.0, 6.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,17,217,45,1.8888888888888888,0.3879310344827586
53,Pancake,7,10,"1.0, 3.0, 4.0, 6.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,17,222,46,1.8888888888888888,0.39655172413793105
54,Pancake,7,10,"1.0, 3.0, 4.0, 6.0, 2.0, 0.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,17,232,48,1.8888888888888888,0.41379310344827586
55,Pancake,7,11,"6.0, 1.0, 4.0, 3.0, 5.0, 0.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,7,252,52,1.0,1.0
56,Pancake,7,11,"6.0, 1.0, 4.0, 3.0, 5.0, 0.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,155,32,1.2857142857142858,0.6153846153846154
57,Pancake,7,11,"6.0, 1.0, 4.0, 3.0, 5.0, 0.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,7,218,45,1.0,0.8653846153846154
58,Pancake,7,11,"6.0, 1.0, 4.0, 3.0, 5.0, 0.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,11,219,45,1.5714285714285714,0.8653846153846154
59,Pancake,7,11,"6.0, 1.0, 4.0, 3.0, 5.0, 0.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,13,194,40,1.8571428571428572,0.7692307692307693
60,Pancake,7,11,"6.0, 1.0, 4.0, 3.0, 5.0, 0.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,13,136,28,1.8571428571428572,0.5384615384615384
61,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,5,466,100,1.0,1.0
62,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,239,49,1.8,0.49
63,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,9,366,77,1.8,0.77
64,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,12,417,88,2.4,0.88
65,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,16,472,100,3.2,1.0
66,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,12,444,94,2.4,0.94
67,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,18,412,86,3.6,0.86
68,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,18,311,64,3.6,0.64
69,Pancake,7,12,"6.0, 3.0, 2.0, 1.0, 4.0, 5.0, 0.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,18,273,56,3.6,0.56
70,Pancake,7,13,"0.0, 3.0, 6.0, 2.0, 5.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,1217,273,1.0,1.0
71,Pancake,7,13,"0.0, 3.0, 6.0, 2.0, 5.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,318,65,1.0,0.23809523809523808
72,Pancake,7,13,"0.0, 3.0, 6.0, 2.0, 5.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,9,163,33,1.0,0.12087912087912088
73,Pancake,7,13,"0.0, 3.0, 6.0, 2.0, 5.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,9,177,36,1.0,0.13186813186813187
74,Pancake,7,13,"0.0, 3.0, 6.0, 2.0, 5.0, 1.0, 4.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,14,198,41,1.5555555555555556,0.15018315018315018
75,Pancake,7,14,"1.0, 6.0, 0.0, 2.0, 3.0, 4.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,5,163,34,1.0,1.0
76,Pancake,7,14,"1.0, 6.0, 0.0, 2.0, 3.0, 4.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,8,94,19,1.6,0.5588235294117647
77,Pancake,7,14,"1.0, 6.0, 0.0, 2.0, 3.0, 4.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,8,99,20,1.6,0.5882352941176471
78,Pancake,7,14,"1.0, 6.0, 0.0, 2.0, 3.0, 4.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,8,112,23,1.6,0.6764705882352942
79,Pancake,7,14,"1.0, 6.0, 0.0, 2.0, 3.0, 4.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,8,117,24,1.6,0.7058823529411765
80,Pancake,7,14,"1.0, 6.0, 0.0, 2.0, 3.0, 4.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,8,122,25,1.6,0.7352941176470589
81,Pancake,7,14,"1.0, 6.0, 0.0, 2.0, 3.0, 4.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,8,127,26,1.6,0.7647058823529411
82,Pancake,7,15,"4.0, 1.0, 6.0, 0.0, 2.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,1182,270,1.0,1.0
83,Pancake,7,15,"4.0, 1.0, 6.0, 0.0, 2.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,272,55,1.0,0.2037037037037037
84,Pancake,7,15,"4.0, 1.0, 6.0, 0.0, 2.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,13,339,71,1.4444444444444444,0.26296296296296295
85,Pancake,7,15,"4.0, 1.0, 6.0, 0.0, 2.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,10,359,77,1.1111111111111112,0.2851851851851852
86,Pancake,7,15,"4.0, 1.0, 6.0, 0.0, 2.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,16,280,59,1.7777777777777777,0.21851851851851853
87,Pancake,7,15,"4.0, 1.0, 6.0, 0.0, 2.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,16,236,49,1.7777777777777777,0.1814814814814815
88,Pancake,7,15,"4.0, 1.0, 6.0, 0.0, 2.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,16,214,44,1.7777777777777777,0.16296296296296298
89,Pancake,7,16,"1.0, 6.0, 4.0, 3.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,1097,246,1.0,1.0
90,Pancake,7,16,"1.0, 6.0, 4.0, 3.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,11,1301,291,1.2222222222222223,1.1829268292682926
91,Pancake,7,16,"1.0, 6.0, 4.0, 3.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,9,781,171,1.0,0.6951219512195121
92,Pancake,7,16,"1.0, 6.0, 4.0, 3.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,15,339,72,1.6666666666666667,0.2926829268292683
93,Pancake,7,16,"1.0, 6.0, 4.0, 3.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,15,265,56,1.6666666666666667,0.22764227642276422
94,Pancake,7,16,"1.0, 6.0, 4.0, 3.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,15,233,49,1.6666666666666667,0.1991869918699187
95,Pancake,7,16,"1.0, 6.0, 4.0, 3.0, 0.0, 5.0, 2.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,15,164,34,1.6666666666666667,0.13821138211382114
96,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,1312,299,1.0,1.0
97,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,650,137,1.0,0.45819397993311034
98,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,15,795,170,1.6666666666666667,0.568561872909699
99,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,15,267,56,1.6666666666666667,0.18729096989966554
100,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,15,288,60,1.6666666666666667,0.20066889632107024
101,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,15,329,69,1.6666666666666667,0.23076923076923078
102,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,17,184,38,1.8888888888888888,0.12709030100334448
103,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,17,161,33,1.8888888888888888,0.11036789297658862
104,Pancake,7,17,"1.0, 6.0, 4.0, 0.0, 5.0, 2.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,17,156,32,1.8888888888888888,0.10702341137123746
105,Pancake,7,18,"3.0, 1.0, 4.0, 2.0, 0.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,8,435,90,1.0,1.0
106,Pancake,7,18,"3.0, 1.0, 4.0, 2.0, 0.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,8,208,42,1.0,0.4666666666666667
107,Pancake,7,18,"3.0, 1.0, 4.0, 2.0, 0.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,11,300,62,1.375,0.6888888888888889
108,Pancake,7,18,"3.0, 1.0, 4.0, 2.0, 0.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,12,309,65,1.5,0.7222222222222222
109,Pancake,7,18,"3.0, 1.0, 4.0, 2.0, 0.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,16,289,61,2.0,0.6777777777777778
110,Pancake,7,18,"3.0, 1.0, 4.0, 2.0, 0.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,16,276,58,2.0,0.6444444444444445
111,Pancake,7,19,"4.0, 0.0, 1.0, 3.0, 2.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,6,140,28,1.0,1.0
112,Pancake,7,19,"4.0, 0.0, 1.0, 3.0, 2.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,6,105,21,1.0,0.75
113,Pancake,7,19,"4.0, 0.0, 1.0, 3.0, 2.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,10,113,23,1.6666666666666667,0.8214285714285714
114,Pancake,7,19,"4.0, 0.0, 1.0, 3.0, 2.0, 6.0, 5.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,10,86,17,1.6666666666666667,0.6071428571428571
115,Pancake,7,20,"1.0, 4.0, 3.0, 0.0, 5.0, 2.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,9,1294,294,1.0,1.0
116,Pancake,7,20,"1.0, 4.0, 3.0, 0.0, 5.0, 2.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,9,320,67,1.0,0.22789115646258504
117,Pancake,7,20,"1.0, 4.0, 3.0, 0.0, 5.0, 2.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,10,309,64,1.1111111111111112,0.21768707482993196
118,Pancake,7,20,"1.0, 4.0, 3.0, 0.0, 5.0, 2.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,14,215,44,1.5555555555555556,0.14965986394557823
119,Pancake,7,20,"1.0, 4.0, 3.0, 0.0, 5.0, 2.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,14,176,36,1.5555555555555556,0.12244897959183673
120,Pancake,7,20,"1.0, 4.0, 3.0, 0.0, 5.0, 2.0, 6.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,14,151,31,1.5555555555555556,0.1054421768707483
121,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1,10,1180,263,1.0,1.0
122,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",2,10,115,23,1.0,0.08745247148288973
123,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",3,12,95,19,1.2,0.07224334600760456
124,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",4,12,110,22,1.2,0.08365019011406843
125,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",5,12,110,22,1.2,0.08365019011406843
126,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",6,12,128,26,1.2,0.09885931558935361
127,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",7,12,141,29,1.2,0.11026615969581749
128,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",8,12,146,30,1.2,0.11406844106463879
129,Pancake,7,21,"4.0, 2.0, 0.0, 6.0, 1.0, 5.0, 3.0, ","6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",9,10,176,36,1.0,0.13688212927756654
