,domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes,sol / c*,expanded_star
0,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,10,208,23,1.0,1.0
1,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,10,208,23,1.0,1.0
2,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,10,208,23,1.0,1.0
3,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.15,10,208,23,1.0,1.0
4,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,10,208,23,1.0,1.0
5,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,10,208,23,1.0,1.0
6,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000005,10,208,23,1.0,1.0
7,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,10,208,23,1.0,1.0
8,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,10,208,23,1.0,1.0
9,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,10,208,23,1.0,1.0
10,Pancake,11,1,"6.0, 9.0, 8.0, 5.0, 7.0, 4.0, 1.0, 3.0, 2.0, 10.0, 0.0, ","10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.5000000000000004,11,163,18,1.1,0.782608695652174
