,domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes,sol / c*,expanded_star
0,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.0,11,181,18,1.0,1.0
1,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.05,11,181,18,1.0,1.0
2,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.1,11,181,18,1.0,1.0
3,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.15,11,181,18,1.0,1.0
4,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2000000000000002,11,141,14,1.0,0.7777777777777778
5,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.2500000000000002,11,141,14,1.0,0.7777777777777778
6,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3000000000000005,11,141,14,1.0,0.7777777777777778
7,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.3500000000000003,11,141,14,1.0,0.7777777777777778
8,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4000000000000004,11,141,14,1.0,0.7777777777777778
9,Pancake,12,1,"4.0, 6.0, 7.0, 2.0, 11.0, 8.0, 10.0, 3.0, 9.0, 5.0, 0.0, 1.0, ","11.0, 10.0, 9.0, 8.0, 7.0, 6.0, 5.0, 4.0, 3.0, 2.0, 1.0, 0.0, ",1.4500000000000004,11,141,14,1.0,0.7777777777777778
