,domain,map_name,random_point_iteration,start_position,end_position,wight,solution_size,num_of_gen_nodes,num_of_expanded_nodes,sol / c*,expanded_star
57,topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",16,18,1755,258,1.2857142857142858,0.0017576129164111997
58,topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",17,18,1755,258,1.2857142857142858,0.0017576129164111997
59,topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",18,16,1682,248,1.1428571428571428,0.0016894883847673548
60,topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",19,16,1682,248,1.1428571428571428,0.0016894883847673548
61,topSpin,9,4,"4.0, 5.0, 1.0, 7.0, 3.0, 2.0, 0.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",20,16,1650,244,1.1428571428571428,0.0016622385721098167
62,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,16,330447,267845,1.0,1.0
63,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,16,248180,128915,1.0,0.48130448580335644
64,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,16,184266,75145,1.0,0.28055405178368087
65,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,16,99374,24185,1.0,0.09029476002912132
66,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,16,141994,34584,1.0,0.1291194534152215
67,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,18,79171,17385,1.125,0.06490694244805764
68,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,18,49670,9920,1.125,0.03703634564766936
69,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,18,38348,7116,1.125,0.026567604398066047
70,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,18,19030,3338,1.125,0.012462431630233905
71,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",10,18,23220,4023,1.125,0.015019880901267523
72,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",11,18,21693,3748,1.125,0.013993167690268626
73,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",12,18,14964,2431,1.125,0.009076144785230264
74,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",13,18,14957,2429,1.125,0.009068677780059363
75,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",14,18,11429,1821,1.125,0.0067987082081054345
76,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",15,18,11429,1821,1.125,0.0067987082081054345
77,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",16,18,10211,1597,1.125,0.005962403628964513
78,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",17,18,10211,1597,1.125,0.005962403628964513
79,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",18,18,8470,1307,1.125,0.0048796878791838565
80,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",19,18,8470,1307,1.125,0.0048796878791838565
81,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",20,18,6682,1030,1.125,0.0038455076630140566
82,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",21,18,6682,1030,1.125,0.0038455076630140566
83,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",22,18,7350,1136,1.125,0.004241258937071814
84,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",23,18,7350,1136,1.125,0.004241258937071814
85,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",24,18,6566,1011,1.125,0.0037745711138904964
86,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",25,18,6566,1011,1.125,0.0037745711138904964
87,topSpin,9,5,"2.0, 1.0, 7.0, 6.0, 8.0, 0.0, 5.0, 3.0, 4.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",26,18,6551,1009,1.125,0.0037671041087195952
88,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,9,19740,7119,1.0,1.0
89,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,9,4797,1161,1.0,0.16308470290771176
90,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,9,3211,657,1.0,0.0922882427307206
91,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,9,2724,466,1.0,0.06545863183031325
92,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,9,2650,447,1.0,0.06278971765697429
93,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,9,1781,288,1.0,0.040455120101137804
94,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,9,1787,287,1.0,0.04031465093411996
95,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,9,1175,177,1.0,0.024863042562157607
96,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,9,1175,177,1.0,0.024863042562157607
97,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",10,9,1214,180,1.0,0.025284450063211124
98,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",11,9,1204,179,1.0,0.025143980896193286
99,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",12,15,926,136,1.6666666666666667,0.019103806714426182
100,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",13,15,801,116,1.6666666666666667,0.016294423374069392
101,topSpin,9,6,"7.0, 3.0, 0.0, 4.0, 2.0, 1.0, 5.0, 6.0, 8.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",14,15,658,93,1.6666666666666667,0.013063632532659082
102,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",1,11,65802,28994,1.0,1.0
103,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",2,11,18234,5069,1.0,0.17482927502241843
104,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",3,11,8570,1906,1.0,0.06573773884251914
105,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",4,11,1858,296,1.0,0.010209008760433192
106,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",5,11,783,116,1.0,0.004000827757467062
107,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",6,11,450,64,1.0,0.0022073532454990686
108,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",7,11,450,64,1.0,0.0022073532454990686
109,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",8,11,574,85,1.0,0.002931641029178451
110,topSpin,9,7,"1.0, 2.0, 8.0, 6.0, 5.0, 7.0, 4.0, 3.0, 0.0","0.0, 1.0, 2.0, 3.0, 4.0, 5.0, 6.0, 7.0, 8.0",9,11,741,112,1.0,0.00386286817962337
